cap-diameter,cap-shape,cap-color,does-bruise-or-bleed,gill-color,stem-height,stem-width,stem-color,has-ring,habitat,season
4.8,f,o,FALSE,y,7.85,7.08,o,FALSE,d,s
10.34,x,n,TRUE,o,8.78,22.78,u,FALSE,d,a
9.92,x,n,FALSE,w,7.14,10.16,n,FALSE,d,s
4.46,x,w,FALSE,n,7.7,8.26,w,TRUE,d,a
6.45,x,y,TRUE,y,7.13,15.9,w,FALSE,d,a
17.89,x,k,FALSE,y,6.67,20.61,w,FALSE,d,u
5.82,b,g,FALSE,g,4.78,9.85,g,FALSE,d,u
1.07,x,e,TRUE,p,5.9,1.06,n,FALSE,h,u
10.45,x,n,TRUE,y,9.34,23.24,n,FALSE,d,a
8.58,x,g,TRUE,g,11.76,27.06,w,FALSE,d,a
5.6,x,n,FALSE,p,5.3,9.36,n,FALSE,d,u
6.49,x,u,FALSE,w,4.51,12.69,w,FALSE,d,u
8.4,f,u,FALSE,w,5.38,16.59,w,FALSE,d,u
9.57,p,n,TRUE,p,9.08,17.9,w,TRUE,d,a
9.96,f,b,FALSE,b,4.64,20.71,w,TRUE,d,a
13.77,s,l,FALSE,u,8.4,22.29,u,FALSE,l,a
10.02,x,n,FALSE,p,6.2,9.38,n,FALSE,d,s
13.35,f,w,FALSE,w,24.36,19.74,n,TRUE,m,a
1.05,c,e,TRUE,w,5.49,0.95,n,FALSE,d,u
7.42,x,y,FALSE,w,6.87,18.83,w,FALSE,d,u
5.24,f,g,FALSE,g,4.32,7.47,w,FALSE,d,a
0.71,x,n,FALSE,p,3.99,1.06,k,FALSE,d,a
11.94,s,w,TRUE,o,6.15,18.3,w,FALSE,d,u
18.26,p,n,FALSE,w,20.96,16.92,n,TRUE,m,u
6.74,f,o,FALSE,n,8.23,11.58,n,FALSE,d,a
9.35,f,n,FALSE,w,8.42,15.48,n,TRUE,d,u
5.46,f,y,FALSE,f,4.81,15.04,y,FALSE,d,a
13.65,s,n,FALSE,w,6.18,21.86,w,FALSE,l,w
7.09,x,n,FALSE,p,5.06,13.11,w,TRUE,w,u
4.65,x,y,FALSE,y,3.5,8.96,w,FALSE,d,a
9.27,s,w,FALSE,p,3.84,10.37,w,FALSE,d,u
5.83,x,w,FALSE,k,5.72,13.26,w,TRUE,g,a
10.89,f,y,FALSE,w,7.06,25.64,n,TRUE,d,w
6.21,f,n,FALSE,w,6.71,10.39,n,FALSE,l,u
8.61,x,n,FALSE,w,10.42,15.13,n,TRUE,d,u
15.72,f,w,FALSE,y,2.6,17.96,w,FALSE,d,a
4.29,b,n,FALSE,w,5.17,3.47,y,FALSE,g,u
17.96,p,n,FALSE,y,14.13,65.92,n,FALSE,d,u
7.58,p,g,FALSE,w,7.22,12.91,w,FALSE,g,u
1.57,x,n,FALSE,w,7.27,2.66,y,FALSE,h,a
6.93,x,y,FALSE,n,7.82,7.42,n,TRUE,d,u
8.89,o,n,FALSE,w,3.91,23.44,n,FALSE,d,a
8.83,f,w,FALSE,w,8.27,36.72,w,FALSE,d,u
3.73,s,y,FALSE,f,5.95,6.69,o,FALSE,d,a
6.84,f,y,FALSE,w,6.52,17.85,w,FALSE,d,a
13.39,x,k,FALSE,k,4.86,20.93,w,FALSE,d,a
6.57,f,n,FALSE,w,4.87,10.18,w,FALSE,g,u
3.19,x,n,FALSE,e,4.19,9.22,n,FALSE,d,a
5.75,s,n,FALSE,w,4.24,7.39,w,FALSE,h,a
5.57,x,w,FALSE,w,6.07,12.64,y,TRUE,d,u
17.59,x,o,FALSE,w,14.76,34.25,w,FALSE,d,u
5.2,x,y,FALSE,y,6.11,13.09,y,TRUE,d,u
10.02,f,w,FALSE,w,2.29,12.89,w,FALSE,d,a
5.83,x,n,FALSE,y,8.53,6.52,o,FALSE,d,w
6.98,x,y,FALSE,w,6.28,15.96,w,FALSE,d,u
3.91,x,y,FALSE,o,3.63,9.19,w,FALSE,d,u
8.55,s,w,FALSE,w,3.72,10.17,w,FALSE,d,u
12.81,x,n,TRUE,w,12.68,19.76,w,TRUE,d,a
5.81,f,n,FALSE,p,5.03,16.84,u,FALSE,g,a
5.01,f,n,FALSE,w,5.66,8.38,n,FALSE,l,w
3.33,b,w,FALSE,w,4.3,3.3,y,FALSE,g,a
6.85,x,y,TRUE,y,6.09,12.8,e,FALSE,d,u
2.94,b,p,FALSE,r,5.47,5.84,y,FALSE,m,u
1.76,c,n,FALSE,w,5.16,1.52,g,FALSE,l,u
7.06,f,n,FALSE,b,5.37,15.9,u,FALSE,l,w
2.57,x,u,FALSE,w,5.47,4.39,w,FALSE,d,w
7.1,f,n,FALSE,w,6.49,10.59,n,FALSE,d,u
8.71,x,n,TRUE,g,11.88,23.6,w,FALSE,d,a
5.9,c,n,FALSE,w,12.15,12.31,w,FALSE,d,u
5.17,x,w,FALSE,u,6.91,3.98,w,FALSE,d,a
7.05,x,p,FALSE,w,5.89,15.94,w,FALSE,d,u
9.05,f,k,FALSE,w,4.63,17.31,w,FALSE,d,u
18.99,x,e,FALSE,n,17.82,36.49,w,FALSE,d,a
6.51,f,e,FALSE,w,5.7,17.73,w,FALSE,d,a
4.68,x,n,FALSE,e,4.3,9.71,n,FALSE,d,a
5.78,c,n,FALSE,w,11.65,11.63,w,FALSE,d,a
6.86,f,e,FALSE,w,4.2,13.37,w,FALSE,d,u
5.66,c,n,FALSE,w,13.51,12.99,n,FALSE,d,u
3.73,x,o,FALSE,n,3.22,9.65,n,FALSE,d,u
4.54,x,l,FALSE,r,5.44,6.87,l,FALSE,l,a
18.03,s,k,FALSE,y,7.91,23.37,w,FALSE,d,a
10.99,s,n,FALSE,w,8.59,25.01,w,FALSE,d,w
5.1,x,n,FALSE,w,6.92,10.17,n,FALSE,l,a
10.08,s,n,FALSE,w,4.86,23.03,n,FALSE,d,u
1.77,x,u,FALSE,u,4.28,3.51,w,FALSE,d,a
2.93,f,r,FALSE,r,4.83,5.64,y,FALSE,m,a
6.1,x,n,TRUE,w,6.7,9.24,e,FALSE,d,a
6.59,f,n,FALSE,n,8.63,12.03,n,FALSE,d,a
4.68,x,n,FALSE,n,8.22,7.17,n,TRUE,d,s
12.37,s,o,TRUE,o,7.19,18.71,w,FALSE,d,u
3.22,x,n,FALSE,y,4.21,9.51,n,FALSE,d,a
4.16,f,g,FALSE,g,4.78,3.26,n,FALSE,d,a
6.44,b,g,FALSE,g,4.55,8.93,g,FALSE,d,a
7.24,x,n,TRUE,n,8.69,16.93,w,TRUE,m,a
6.59,f,b,FALSE,w,6.76,9.82,n,FALSE,l,w
3.84,x,w,FALSE,r,5.38,6.5,r,FALSE,l,a
1.92,b,g,FALSE,g,4.91,1.94,n,FALSE,d,a
4.43,s,n,FALSE,f,7.46,9.05,y,FALSE,d,a
7.59,s,w,TRUE,o,4.71,15.13,w,FALSE,d,u
6.03,s,y,FALSE,w,6.49,15.02,w,FALSE,d,a
9.82,s,w,TRUE,p,4.95,23.43,w,FALSE,d,a
7.18,x,o,FALSE,b,5.76,11.75,w,FALSE,m,w
3.62,f,n,TRUE,p,5.58,6.88,n,FALSE,d,u
8.08,f,w,FALSE,w,5.77,29.98,w,FALSE,d,s
6.93,x,w,TRUE,w,8.02,15.84,w,TRUE,d,a
3.25,x,w,FALSE,p,4.22,3.16,n,FALSE,g,a
4.46,s,b,FALSE,o,5.19,11.61,w,FALSE,g,w
2.07,b,g,FALSE,g,5.31,1.97,n,FALSE,d,u
12.5,x,n,TRUE,y,9.21,22.5,n,FALSE,d,u
7.12,f,n,FALSE,n,4.47,12.6,w,TRUE,w,a
4.82,x,r,FALSE,r,6.57,6.89,r,FALSE,l,a
2.77,o,n,FALSE,f,8.09,54.42,n,FALSE,d,w
10.56,s,n,FALSE,w,4.73,22.71,n,FALSE,d,u
1.01,p,w,FALSE,g,3.22,1.45,w,FALSE,d,u
5.41,x,n,FALSE,w,5.44,6.57,n,TRUE,d,s
9.76,x,n,TRUE,y,8.2,18.07,n,TRUE,d,a
4.96,o,n,FALSE,f,5.22,34.22,n,FALSE,d,u
12.05,f,b,FALSE,b,5.46,20.89,w,TRUE,d,a
8.84,x,n,FALSE,w,9.55,13.98,n,TRUE,d,a
5.87,x,n,FALSE,p,5.38,9.75,n,FALSE,d,u
11.99,x,n,TRUE,w,8.51,14.78,w,TRUE,d,u
7.71,x,y,FALSE,f,4.83,14.82,y,FALSE,d,a
4.95,x,o,FALSE,n,6.51,13.81,e,FALSE,d,a
2.38,x,b,FALSE,w,6.46,4.49,w,FALSE,d,a
5.19,p,n,FALSE,f,5.22,18.27,n,FALSE,l,s
8.29,f,g,FALSE,g,6.85,19.01,u,FALSE,g,a
3.72,x,e,FALSE,o,4.61,6.78,e,FALSE,g,w
3.45,x,n,FALSE,y,4.09,10.1,n,FALSE,d,a
5.68,x,w,FALSE,k,5.75,12.55,w,TRUE,m,u
3.38,x,n,FALSE,o,5.26,6.58,w,FALSE,d,a
4.2,x,n,FALSE,y,7.91,5.41,n,FALSE,d,a
6.64,x,w,FALSE,p,3.7,9.58,w,FALSE,g,a
9.59,x,n,TRUE,n,7.64,17.04,n,TRUE,d,a
3.3,b,g,FALSE,g,3.77,2.66,g,FALSE,d,a
3.73,x,e,FALSE,o,4.4,6.21,e,FALSE,g,w
9.04,x,w,FALSE,w,7.41,31.25,w,FALSE,m,s
7.19,x,y,FALSE,f,4.59,13.99,y,FALSE,d,a
19.19,x,n,FALSE,w,9.9,26.38,w,FALSE,l,a
9.25,f,w,FALSE,w,7.8,30.94,w,FALSE,d,u
6.77,f,n,FALSE,y,4.48,12.55,y,FALSE,d,a
8.39,x,y,FALSE,y,7.77,15.46,y,TRUE,d,u
8.85,x,n,FALSE,n,12.08,14.61,n,FALSE,d,a
6.96,x,n,TRUE,y,6.59,17.92,y,FALSE,d,a
4.1,s,y,FALSE,f,6.97,7.01,y,FALSE,d,a
2.31,b,g,FALSE,g,4.89,2.05,g,FALSE,d,u
2.92,b,n,FALSE,k,6.76,3.34,w,FALSE,d,s
8.46,s,o,FALSE,b,6.62,13.08,w,FALSE,g,a
14.51,x,n,TRUE,w,10.14,18.25,w,TRUE,d,u
10.48,x,n,FALSE,w,10.09,11.08,w,FALSE,h,a
20.41,x,n,FALSE,y,14.4,67.83,n,FALSE,d,a
18.98,p,n,FALSE,y,14.11,70.07,n,FALSE,d,u
1.19,c,e,TRUE,p,6.14,1.16,n,FALSE,d,u
3.85,x,w,FALSE,n,6.41,3.65,w,FALSE,d,a
1.04,f,e,TRUE,w,5.98,1.04,n,FALSE,h,a
4.99,x,y,FALSE,w,6.42,4.36,w,FALSE,d,u
6.5,s,n,FALSE,w,5.23,7.73,w,FALSE,l,u
8.83,f,y,FALSE,w,10.2,18.11,n,TRUE,d,a
4.59,x,w,FALSE,r,5.82,6.75,w,FALSE,d,a
3.05,b,n,FALSE,k,6.54,3.26,w,FALSE,d,a
2.71,x,o,FALSE,o,4.36,5.95,e,FALSE,m,w
4.84,f,n,FALSE,w,7.56,5.86,n,FALSE,d,s
9.84,x,l,FALSE,w,7.4,17.25,w,FALSE,d,u
8.66,f,n,FALSE,w,8.43,13.08,n,TRUE,d,a
5.88,x,g,FALSE,w,4.91,7.73,w,FALSE,d,u
7.22,x,n,TRUE,n,7.1,17.44,n,TRUE,d,u
4.3,x,n,FALSE,n,5.04,11.02,e,FALSE,d,u
7.8,x,y,FALSE,f,4.59,14.05,y,FALSE,d,a
8.94,x,y,FALSE,y,7.06,14.9,y,TRUE,d,a
3.6,x,n,FALSE,n,5.71,6.91,w,FALSE,d,a
8.43,x,w,FALSE,w,6.38,13.46,y,TRUE,d,a
7.13,f,y,FALSE,n,6.75,10.79,w,FALSE,d,a
16.95,p,n,FALSE,w,12.08,52.35,n,FALSE,d,u
10.06,f,n,FALSE,w,7.07,23.35,n,TRUE,d,a
3.57,x,n,FALSE,e,5.29,10.25,y,FALSE,d,a
4.81,x,y,FALSE,y,5.35,12.06,y,FALSE,d,a
8.37,x,w,FALSE,w,7.24,32.22,w,FALSE,m,s
15.18,x,n,TRUE,w,9.56,17.2,w,TRUE,d,u
6.93,x,n,FALSE,w,6.23,6.61,n,TRUE,d,a
4.07,x,n,FALSE,n,7.73,7.76,w,TRUE,g,u
5.76,f,y,FALSE,f,3.9,12.27,y,FALSE,d,a
1.55,c,n,FALSE,g,5.04,1.65,g,FALSE,d,u
4.22,x,n,FALSE,y,3.93,10.4,y,FALSE,d,a
10.83,f,w,TRUE,n,8.94,17.03,w,TRUE,m,u
3.65,s,y,FALSE,f,6.38,6.54,o,FALSE,d,a
8.97,x,y,FALSE,w,7.22,17.93,w,FALSE,d,a
5.48,b,k,FALSE,g,5.6,10.46,g,FALSE,d,u
2.94,s,g,TRUE,p,4.62,5.78,g,FALSE,d,a
8.01,f,w,FALSE,w,5.69,27.59,w,FALSE,d,u
6.26,x,b,FALSE,w,7.51,9.35,n,FALSE,l,a
3.34,x,n,FALSE,p,4.94,8.48,w,TRUE,d,u
4.33,b,g,FALSE,g,4.96,3.49,g,FALSE,d,s
6.74,s,n,FALSE,w,5.58,9.01,w,FALSE,h,a
3.54,s,g,TRUE,p,4.43,5.57,g,FALSE,d,u
6.17,x,n,FALSE,p,4.84,12.97,w,TRUE,w,a
14.88,f,w,TRUE,g,11.74,17.65,w,TRUE,m,a
6.34,x,p,FALSE,w,3.68,9.42,w,FALSE,d,u
18.02,x,g,FALSE,w,9.51,26.91,w,FALSE,l,w
7.31,c,n,FALSE,w,13.05,12.65,n,FALSE,d,u
6.25,x,w,FALSE,p,3.67,8.74,w,FALSE,g,u
9.5,x,l,FALSE,w,7.81,20.18,w,FALSE,d,a
3.66,x,n,FALSE,w,5.62,3.3,n,TRUE,g,u
13.86,p,n,TRUE,n,11.3,17.79,w,TRUE,m,a
1.36,f,n,FALSE,g,4.81,2.52,w,FALSE,g,u
8.67,o,n,FALSE,w,3.94,20.43,n,FALSE,d,a
5.65,p,w,FALSE,k,4.71,12.63,w,TRUE,g,u
11.23,s,g,FALSE,w,7.23,23.21,w,FALSE,d,w
2.5,s,n,FALSE,p,5.26,3.3,n,FALSE,l,a
1.6,x,y,FALSE,w,5.75,1.92,y,FALSE,h,u
10.45,x,n,TRUE,y,9.96,23.56,n,FALSE,d,a
5.92,f,n,FALSE,w,5.58,9.9,w,FALSE,m,u
7.58,x,n,FALSE,w,5.93,10.51,n,FALSE,d,a
3.6,s,n,FALSE,f,6.42,6.92,y,FALSE,d,a
5.13,c,y,TRUE,r,8.22,13.8,w,FALSE,d,a
5.3,f,k,FALSE,g,4.62,10.04,g,FALSE,d,u
3.86,b,w,FALSE,w,5.09,3.26,y,FALSE,g,u
7.34,x,n,TRUE,r,5.4,12.43,e,FALSE,d,u
1.77,f,n,FALSE,p,4.24,3.16,n,FALSE,l,u
8.82,s,n,FALSE,w,4.32,23.93,n,FALSE,d,a
2.19,x,u,FALSE,u,4.82,3.69,w,FALSE,d,w
3.96,x,y,FALSE,y,3.29,8.56,w,FALSE,d,u
1.37,x,n,FALSE,w,6.03,2.04,y,FALSE,g,u
4.42,x,n,FALSE,w,5.71,6.4,n,TRUE,d,a
11.43,x,o,FALSE,o,10.04,23.91,y,TRUE,d,a
4.57,f,n,FALSE,w,4.27,7.12,w,FALSE,d,u
5.52,x,o,FALSE,y,7.88,5.85,o,FALSE,d,a
5.6,x,n,FALSE,p,4.9,9.27,n,FALSE,d,u
6.67,x,w,FALSE,p,3.45,7.59,w,FALSE,g,u
19.35,p,n,FALSE,y,17.63,68.33,n,FALSE,d,u
4.19,s,o,FALSE,o,3.85,6.42,y,FALSE,h,u
10.8,s,n,FALSE,n,7.61,25.44,p,FALSE,d,w
5.34,o,n,FALSE,f,6.88,55.19,n,FALSE,d,a
1.33,x,n,FALSE,n,2.71,1.16,n,FALSE,d,u
7.32,x,g,TRUE,g,10.71,24.32,w,FALSE,d,a
7.35,x,w,FALSE,p,4.83,12.41,w,TRUE,g,a
5.6,f,y,FALSE,w,6.05,15.6,g,FALSE,d,a
1.41,x,y,FALSE,w,5.83,1.69,y,FALSE,d,u
4.98,x,n,FALSE,y,3.82,7.28,w,FALSE,d,a
4.33,x,l,FALSE,r,6,8.82,w,FALSE,d,a
1.23,b,g,FALSE,g,3.33,1.65,w,FALSE,d,a
7.6,f,o,FALSE,n,9.44,12.58,o,FALSE,d,a
3.44,x,o,FALSE,e,4,5.62,o,FALSE,m,a
5.51,s,w,FALSE,w,3.3,8.65,w,FALSE,d,u
1.13,c,n,FALSE,g,5.12,1.45,g,FALSE,l,a
5.52,x,n,TRUE,y,6.3,12.49,y,FALSE,d,a
5.24,s,n,FALSE,w,3.81,7.44,w,FALSE,d,u
11.63,s,w,TRUE,y,5.85,25.81,w,FALSE,d,a
6.91,o,n,FALSE,f,7.96,58.57,n,FALSE,d,w
7.21,x,y,TRUE,y,5.87,13.73,y,FALSE,d,a
0.96,c,n,TRUE,w,5.61,1.05,n,FALSE,d,a
5.89,x,e,TRUE,n,6.62,8.67,e,FALSE,d,a
7.64,f,n,FALSE,w,6.31,10.46,w,FALSE,m,a
12.95,x,y,FALSE,p,7.1,17.58,n,FALSE,d,a
8.41,x,y,FALSE,y,10.82,13.02,y,TRUE,d,u
3.19,b,r,FALSE,y,4.75,5.63,y,FALSE,g,a
24.34,x,o,FALSE,n,18.43,37.02,w,FALSE,d,a
7.46,x,w,FALSE,p,3.69,10.67,w,FALSE,g,a
1.68,c,n,FALSE,g,6.34,2.15,g,FALSE,d,u
4.35,x,n,FALSE,n,5.33,6.61,n,TRUE,d,w
3.41,s,n,FALSE,f,7.29,8.65,y,FALSE,d,a
5.5,f,y,FALSE,w,6.3,13.55,g,FALSE,d,a
7.86,o,n,FALSE,w,5.51,27.06,n,FALSE,d,a
7.97,x,l,FALSE,w,5.84,14.27,w,FALSE,d,a
10.82,s,w,TRUE,w,5.8,23.97,w,FALSE,d,u
6.75,f,n,FALSE,n,8.95,12.99,o,FALSE,d,a
9.39,f,b,FALSE,b,4.57,19.97,w,TRUE,d,a
4.22,x,r,FALSE,r,6.42,6.63,w,FALSE,d,u
8.49,s,n,TRUE,w,7.21,10.79,n,FALSE,d,a
17.65,f,k,FALSE,k,7.08,22.79,w,FALSE,d,w
1.98,b,n,FALSE,n,5.59,2.66,w,FALSE,d,a
6.89,f,n,FALSE,p,5.01,12.41,w,TRUE,w,u
7.16,f,y,FALSE,n,6.51,9.97,w,FALSE,d,a
3.32,f,w,FALSE,w,3.63,5.75,w,FALSE,g,a
5.89,s,w,FALSE,p,3.29,7.47,w,FALSE,d,u
3.64,f,u,TRUE,p,4.86,6.33,n,FALSE,d,a
2.18,x,e,FALSE,w,6.64,2.44,w,FALSE,d,u
8.33,x,w,FALSE,w,5.46,26.52,w,FALSE,d,u
10.24,x,n,FALSE,w,8.3,10.29,w,FALSE,d,w
2.76,o,g,FALSE,f,0,0,f,FALSE,d,w
7.52,x,n,FALSE,w,5.56,10.47,n,FALSE,d,a
4.16,x,w,FALSE,r,5.24,7.34,r,FALSE,d,a
3.57,f,n,FALSE,o,5.63,7.73,w,FALSE,d,a
1.64,x,n,FALSE,g,5.24,2.61,w,FALSE,d,a
9.63,p,n,TRUE,p,9.28,17.3,w,TRUE,d,a
3.46,x,e,FALSE,o,4.37,6.3,e,FALSE,m,u
3.37,f,w,FALSE,w,3.16,5.94,w,FALSE,g,a
6.78,s,w,FALSE,p,3.35,9.1,w,FALSE,d,a
0.78,x,e,TRUE,w,4.28,0.9,n,FALSE,d,u
6.52,f,n,FALSE,w,7.27,10.89,n,FALSE,l,a
1.37,x,y,FALSE,w,5.84,1.84,y,FALSE,h,u
8.82,s,n,FALSE,p,6.92,21.12,u,FALSE,g,a
4.52,b,n,FALSE,n,10.14,6.41,w,TRUE,g,u
3.53,x,y,FALSE,y,4.23,9.56,w,FALSE,d,a
4.47,x,w,FALSE,r,5.67,8.07,l,FALSE,d,a
7.29,x,y,TRUE,r,5.75,12.75,e,FALSE,d,a
12.63,f,g,FALSE,w,9.21,25.8,w,FALSE,d,w
5.32,s,o,FALSE,b,6.02,12.4,w,FALSE,m,a
6.69,x,n,TRUE,g,10.39,24.74,w,FALSE,d,a
15.03,x,n,TRUE,w,11.8,19.04,w,TRUE,g,u
4.55,f,o,FALSE,b,5.63,11.85,w,FALSE,g,w
4.65,s,n,TRUE,b,5.62,5.91,n,FALSE,d,a
9.08,x,n,FALSE,w,6.48,10.25,w,FALSE,d,a
7.25,f,n,FALSE,w,7.2,10.11,n,FALSE,l,a
6.25,b,k,FALSE,g,5.35,9.48,g,FALSE,d,u
1.53,x,y,FALSE,w,6.14,2,y,FALSE,h,a
48.51,o,y,FALSE,y,4.9,26.59,n,FALSE,d,s
5.79,x,n,FALSE,n,6.72,6.65,n,TRUE,d,s
13.08,f,n,TRUE,n,5.09,26.07,g,FALSE,l,u
0.67,x,e,FALSE,n,3.57,0.97,k,FALSE,d,a
6.07,x,n,FALSE,w,5.51,9.48,n,FALSE,d,a
19.09,s,w,FALSE,y,7.35,25.62,w,FALSE,d,a
5.16,f,w,FALSE,n,6.55,4.4,w,FALSE,d,a
2.91,f,p,TRUE,p,4.28,5.72,n,FALSE,d,u
8.43,s,y,TRUE,o,5.09,12.74,w,TRUE,d,a
4.91,x,g,FALSE,n,5.61,5.02,w,TRUE,d,u
5.12,s,n,FALSE,w,4,7,w,FALSE,l,a
1.31,p,w,FALSE,g,3.39,1.62,w,FALSE,d,u
9.81,f,n,FALSE,w,6.34,10.49,n,FALSE,m,u
7.23,s,r,TRUE,o,4.34,10.82,w,TRUE,d,a
20.56,p,n,FALSE,w,15.41,61.75,n,FALSE,d,a
4.16,f,n,FALSE,k,6.86,6.88,w,FALSE,d,a
6.94,f,p,FALSE,w,8.3,19.02,w,FALSE,d,u
7.75,x,n,FALSE,y,6.1,11.76,n,FALSE,h,a
6.7,x,w,FALSE,w,5.77,12.11,w,TRUE,d,u
1.63,x,y,FALSE,w,6.65,2.45,y,FALSE,g,u
4.48,s,n,FALSE,f,6.79,8.23,y,FALSE,d,a
8.34,x,n,FALSE,w,5.74,24,n,TRUE,d,w
5.92,x,n,FALSE,p,3.8,12.09,w,TRUE,w,a
7.31,x,n,FALSE,w,6.75,12.94,w,TRUE,d,a
3.25,x,y,FALSE,o,2.89,9.21,w,FALSE,d,u
3.46,x,n,FALSE,e,5.38,10.41,n,FALSE,d,a
7.15,f,o,FALSE,n,8.88,13.08,o,FALSE,d,a
6.93,f,n,FALSE,y,9.01,12.08,o,FALSE,d,a
5.73,s,y,FALSE,f,5.84,14.49,y,FALSE,d,a
3.27,x,n,FALSE,n,5.78,6.71,w,FALSE,d,u
10.02,s,w,TRUE,w,5.57,25.91,w,FALSE,d,u
10.23,x,n,FALSE,w,10.06,11.68,w,FALSE,h,u
5.52,x,y,FALSE,f,5.06,12.73,y,FALSE,d,u
6.45,b,k,FALSE,w,4.96,10.25,g,FALSE,d,a
3.96,x,n,FALSE,n,7.51,8.14,n,TRUE,g,u
3.79,f,n,FALSE,o,6.02,7.18,w,FALSE,d,a
13.76,p,e,FALSE,w,16.7,35.39,w,FALSE,d,u
10.85,f,y,FALSE,y,8.35,22.19,e,FALSE,d,a
8.01,x,g,FALSE,g,7.29,18.14,u,FALSE,g,w
5.24,o,n,FALSE,f,5.2,20.71,n,FALSE,d,s
10.83,p,n,TRUE,p,8.98,17.15,w,TRUE,d,a
2.17,x,b,FALSE,w,6.17,4.58,w,FALSE,d,u
6.4,x,y,TRUE,y,7.34,13.07,y,FALSE,d,u
13.37,f,n,TRUE,n,9.9,17.95,w,TRUE,m,a
10.07,x,y,FALSE,w,7.18,24.68,n,TRUE,d,a
7.23,x,n,FALSE,y,7.03,14.51,n,FALSE,g,a
3.45,s,n,TRUE,n,3.7,6.15,n,FALSE,d,u
6.54,b,g,FALSE,g,5.28,10.35,g,FALSE,d,a
11,x,u,FALSE,w,5.27,18.32,w,FALSE,d,a
7.24,s,b,FALSE,o,5.9,12.81,w,FALSE,g,w
3.98,f,n,FALSE,o,6.15,7.06,o,FALSE,d,w
8.32,x,y,FALSE,y,8.64,16.05,y,TRUE,d,u
3.23,f,e,FALSE,n,5.23,3.63,w,TRUE,d,u
6.51,x,b,FALSE,w,7.84,11.58,n,FALSE,l,a
15.19,x,n,TRUE,w,10.78,18.39,w,TRUE,g,a
9.93,x,n,TRUE,y,8.35,17.92,n,TRUE,d,a
4.34,x,n,FALSE,w,5.02,5.75,o,FALSE,d,a
7.32,x,n,FALSE,n,6.88,5.76,w,TRUE,d,w
8.08,f,n,FALSE,y,8.32,12.29,n,FALSE,d,a
11.32,x,n,FALSE,w,8.74,26.48,n,TRUE,d,a
7.08,f,u,FALSE,y,7.31,14.79,u,FALSE,d,a
7.7,x,n,FALSE,w,5.13,10.06,n,FALSE,d,u
2.63,x,b,FALSE,w,6.43,5.56,w,FALSE,d,w
7.65,x,n,TRUE,w,10.9,18.97,w,TRUE,d,u
6.83,f,w,FALSE,p,4.31,12.02,w,TRUE,g,a
1.45,c,n,FALSE,w,4.71,1.49,g,FALSE,d,u
3.79,f,p,TRUE,p,3.52,5.61,g,FALSE,d,a
3.24,x,w,FALSE,w,3.45,5.3,w,FALSE,m,a
8.95,s,n,FALSE,w,5.37,24.17,n,FALSE,d,a
7.4,f,n,FALSE,y,8.63,12.08,o,FALSE,d,a
11.9,x,n,TRUE,y,9.62,23.8,n,FALSE,d,a
9,x,n,TRUE,p,8.42,15.85,w,TRUE,d,a
12.74,x,w,FALSE,y,6.34,16.01,w,FALSE,d,a
3.38,x,y,FALSE,f,5.26,13.45,y,FALSE,d,a
9.73,f,y,FALSE,w,10.22,17.81,n,TRUE,d,w
2.01,f,n,FALSE,p,6.2,3.66,n,FALSE,h,a
7.27,x,e,TRUE,y,5.5,11.75,e,FALSE,d,a
7.82,p,n,FALSE,w,6.9,21.34,n,FALSE,d,a
4.2,x,n,FALSE,o,6.11,6.19,w,FALSE,d,a
7.35,f,k,FALSE,w,4.47,15.39,w,FALSE,d,a
3.19,s,n,FALSE,f,6.28,6.72,o,FALSE,d,a
10.85,f,w,FALSE,p,22.21,13.18,w,TRUE,g,u
8.65,f,e,FALSE,w,6.72,16.96,w,FALSE,d,u
8.26,x,n,TRUE,y,6.9,17.51,n,TRUE,d,u
2.77,x,u,FALSE,u,5.62,4.19,w,FALSE,d,a
10.44,f,w,FALSE,y,2.35,14.33,w,FALSE,d,w
14.65,x,n,TRUE,w,9.48,15.99,w,TRUE,g,u
5.16,f,y,FALSE,f,3.67,10.71,y,FALSE,d,u
8.25,x,g,TRUE,g,11.15,25.81,w,FALSE,d,a
10.04,p,n,TRUE,p,9.16,16.97,w,TRUE,l,a
6.89,x,b,FALSE,w,8.04,10.76,n,FALSE,l,a
2.42,p,n,FALSE,g,7.13,2.56,y,TRUE,m,s
5.18,p,g,FALSE,f,5.27,20.2,n,FALSE,d,s
7.34,f,n,FALSE,w,5.73,9.09,n,FALSE,d,a
4.6,x,y,FALSE,w,6.16,3.72,w,FALSE,d,a
7.99,x,y,FALSE,p,7.9,17.62,n,FALSE,d,a
3.35,x,n,FALSE,e,4.23,9.93,n,FALSE,d,a
4.2,f,w,FALSE,g,5.61,4.08,w,FALSE,d,a
6.78,x,y,TRUE,y,7.73,14.76,y,FALSE,d,u
3.95,x,w,FALSE,n,8.11,9.58,n,TRUE,g,s
0.7,x,n,TRUE,p,4.62,0.98,n,FALSE,h,u
5.32,s,y,FALSE,f,2.97,10.34,y,FALSE,d,u
9.23,p,w,FALSE,p,16.89,12.77,w,TRUE,g,s
7.14,f,y,FALSE,f,5.13,15.26,y,FALSE,d,u
6,x,n,TRUE,y,6.82,17.12,n,TRUE,d,a
1.68,x,g,FALSE,g,4.81,2.36,w,FALSE,d,u
